膪	296
粲	642
膫	300
粳	554
膬	408
粴	305
膭	221
膮	412
粶	407
粷	322
膰	400
粸	292
膱	228
粹	739
膲	275
粺	430
膳	763
粻	328
膴	325
粼	570
膵	293
粽	1157
精	4307
膷	429
粿	558
膸	340
膺	608
膻	1022
膼	309
紁	320
紃	360
舀	760
舁	447
舂	600
紊	672
舃	348
舄	489
紌	232
舅	907
舆	748
紎	204
紏	317
紑	470
紒	492
舋	84
舌	1625
舍	2949
舎	524
舏	197
舐	594
舑	300
舒	2517
舓	280
舔	2123
舕	245
舖	427
紞	396
舗	134
素	5812
舙	363
舚	389
索	3094
舛	667
紣	289
舜	1099
紤	298
舝	273
紥	488
舞	4113
舟	1639
紧	5530
舠	350
紨	396
舡	402
紩	375
舢	418
紪	363
舣	439
紫	3936
舤	301
舥	503
紭	397
舦	271
舧	283
累	14689
舨	505
舩	283
航	1921
舫	686
般	5441
紴	366
舭	466
舮	248
紶	543
舯	526
紷	420
舰	1394
紸	604
舱	1326
舲	427
舳	525
紻	274
舴	513
舵	769
紽	307
舶	669
紾	520
舷	657
舸	672
船	4964
舺	426
舻	577
舼	284
舽	307
舾	527
舿	329
綂	281
綄	563
綅	411
芀	316
芁	277
綊	312
节	6130
芃	588
芄	590
芅	354
綍	450
芆	261
綎	439
芇	277
芈	576
芉	450
芊	729
綒	297
芋	727
芌	220
綔	483
芍	641
綕	421
芎	598
芏	639
綗	317
芐	611
綘	441
芑	562
継	481
芒	1194
続	572
芓	476
綛	360
芔	375
芕	293
綝	434
芖	316
芗	607
芘	575
芙	1050
芚	287
芛	325
芜	852
綤	259
芝	1797
綥	245
芞	472
綦	585
芟	578
綧	271
芠	625
綨	390
芡	651
綩	332
芢	429
綪	527
芣	679
芤	558
芥	709
芦	1103
綮	461
芧	348
芨	574
芩	647
芪	644
芫	631
芬	2058
芭	930
芮	883
綶	503
芯	1882
綷	397
芰	614
花	24645
芲	387
芳	3222
芴	561
綼	384
芵	291
芶	479
芷	991
芸	1943
芹	985
芺	345
芼	436
芽	1322
芾	662
芿	396
縀	296
縁	455
縂	586
縃	263
縄	440
縅	298
茀	417
茁	576
茂	1689
范	4457
茄	1095
縌	509
茅	1184
茆	629
茇	458
縏	289
茈	554
茉	762
茊	252
縒	307
茋	346
縓	285
茌	473
縔	233
茍	30
茎	1120
縖	451
茏	588
縘	361
茑	601
縙	210
縚	207
縜	224
茔	533
茕	534
茖	421
茗	1062
茘	329
縠	421
茙	269
縡	420
茚	540
縢	385
茛	492
茜	1195
縤	360
茝	380
縥	200
茞	340
縦	399
茟	240
茠	347
茡	424
縩	390
茢	329
縪	266
茣	263
茤	586
茥	234
茦	236
茧	914
縯	174
茨	1154
茩	416
茪	448
茫	786
茬	975
茭	538
茮	369
茯	508
茰	205
茱	651
茳	519
縻	485
茴	625
縼	443
茵	1034
茶	5688
茷	318
縿	334
茸	773
茹	1335
茺	462
茻	389
茼	582
茽	509
茾	256
茿	346
纀	468
纂	682
纃	369
纄	284
纅	298
纆	398
莀	328
莁	412
纉	298
莂	587
莃	489
纋	473
莄	466
莅	1050
莆	660
纎	318
莇	376
莈	599
纐	248
莉	1865
纑	299
纒	324
莋	576
莌	251
莍	347
纕	354
莎	1412
莏	317
莐	365
莑	288
纙	370
莒	629
莓	739
纛	511
莔	578
莕	426
纝	252
纞	550
莗	359
纟	564
莘	819
纠	872
莙	443
纡	570
莚	311
红	13909
莛	503
纣	633
莜	616
纤	1691
莝	320
纥	522
莞	836
约	12423
莟	342
级	18324
莠	520
纨	570
莡	228
纩	491
纪	2304
莣	640
纫	586
莤	337
纬	1044
莥	289
纭	570
莦	333
纮	487
纯	5317
莨	543
纰	460
莩	545
纱	1452
莪	1267
纲	1157
莫	5358
纳	2923
莬	345
纴	465
莭	372
纵	1603
莮	588
纶	970
莯	422
纷	898
莰	430
纸	4488
莱	1920
纹	1948
莲	2228
纺	979
莳	623
纻	413
莴	551
纼	244
莵	384
纽	824
莶	534
纾	623
线	18479
获	5384
莸	587
莹	1595
莺	913
莼	924
莽	806
莾	313
莿	398
缀	905
缁	718
缂	559
缃	660
缄	624
缅	822
缆	798
缇	794
萀	274
缈	633
萁	595
缉	632
萂	481
缊	764
萃	782
缋	505
萄	602
缌	563
萅	235
缍	528
萆	540
缎	753
缏	514
萈	251
萉	402
缑	553
缒	575
萋	504
缓	1684
萌	1749
缔	675
萍	2048
缕	910
萎	728
编	3777
萏	468
缗	543
萐	349
缘	2958
萑	522
缙	639
萒	239
缚	845
萓	307
缛	529
萔	200
缜	615
萕	278
缝	1812
萖	284
缞	411
萗	230
缟	586
萘	699
缠	1476
缡	597
萚	491
缢	577
萛	295
缣	528
萜	621
缤	661
萝	1016
缥	582
缦	614
萟	202
缧	531
萠	500
缨	719
缩	1722
萢	515
缪	1045
萣	536
缫	553
萤	720
缬	629
缭	620
营	2578
缮	637
萦	761
萧	2948
缯	568
萨	2761
缰	1040
萩	532
缱	587
萪	391
缲	472
萫	451
缳	493
缴	1303
萭	427
缵	463
萮	370
缶	654
萯	382
缷	419
萰	207
缸	1369
萱	1094
缹	292
萲	236
缺	4801
萳	376
缻	308
萶	330
萷	335
缿	224
萸	616
萹	26
萺	357
萻	328
萼	676
落	6145
萾	272
萿	566
羀	334
羁	759
羂	350
羃	297
羄	293
羇	336
蒀	462
蒁	305
羉	401
蒂	1625
羊	4742
蒃	272
蒄	400
羌	805
羍	386
蒆	224
美	18573
蒇	457
羏	367
蒈	377
羐	374
蒉	454
羑	450
羒	298
蒋	3297
羓	318
蒌	527
羔	617
羕	418
蒎	493
羖	367
蒏	498
羗	347
羘	259
蒑	273
羙	635
蒒	356
羚	747
羛	280
羜	254
羝	557
蒖	474
羞	1159
蒗	485
羟	719
蒘	244
羠	256
羡	1031
蒙	4752
蒚	362
羢	301
蒛	471
蒜	1177
群	15339
蒝	521
羦	167
蒟	400
羧	634
蒠	401
蒡	394
蒢	440
蒣	339
羫	374
蒤	399
羬	276
蒥	378
羭	261
蒦	545
羮	393
蒧	295
羯	653
蒨	467
羰	547
蒩	368
羱	364
蒪	259
羲	736
蒫	226
羳	197
蒬	232
羴	372
蒮	251
蒯	626
羷	173
蒰	225
羸	585
蒱	350
羹	938
蒲	1324
羺	244
蒳	411
羻	194
蒴	465
羼	440
蒵	246
羽	2502
蒶	481
羾	266
蒷	257
羿	686
蒸	2169
蒹	437
蒺	400
蒻	406
蒽	724
蒾	525
蒿	793
蔀	490
蔁	273
蔂	499
蔃	375
蔄	316
蔅	221
蔆	150
蔇	501
蔈	269
蔉	370
蔊	369
蔋	318
蔌	463
蔍	348
蔎	366
蔏	315
蔐	250
蔑	1000
蔒	244
蔓	993
蔕	404
蔖	243
蔗	691
蔙	385
蔚	1123
蔛	247
蔜	278
蔝	364
蔟	528
蔠	548
蔡	3374
蔢	486
蔤	384
蔧	252
蔨	304
蔩	225
蔪	294
蔫	755
蔬	686
蔮	291
蔰	193
蔱	405
蔲	350
蔳	262
蔴	445
蔵	533
蔷	744
蔸	621
蔹	432
蔺	735
蔻	680
蔼	617
蔽	790
蔾	325
薁	337
薂	215
薃	305
薄	3023
薅	550
薇	1872
薉	303
薋	356
薍	527
薎	290
薏	621
薐	323
薒	263
薓	286
薕	325
薖	369
薗	367
薙	309
薚	303
薛	2686
薜	604
薝	326
薞	280
薠	476
薡	388
薢	435
薣	328
薤	525
薥	269
薧	260
薨	600
薪	1212
薫	496
薬	509
薮	588
薯	811
薰	1679
薱	538
薲	266
薶	321
薷	516
薸	438
薻	237
薼	320
薽	261
薾	399
薿	392
蘁	274
蘂	375
蘃	173
蘅	630
蘈	373
蘉	248
蘌	200
蘍	201
蘎	194
蘏	307
蘐	313
蘑	639
蘓	323
蘕	217
蘖	592
蘘	401
蘙	271
蘛	183
蘜	243
蘝	250
蘠	310
蘡	281
蘣	245
蘤	322
蘥	263
蘦	272
蘧	545
蘨	234
蘩	553
蘪	315
蘫	441
蘬	285
蘮	189
蘯	295
蘰	428
蘱	320
蘲	199
蘳	210
蘴	278
蘵	265
蘶	340
蘸	1035
蘹	358
蘻	271
蘼	606
蘽	272
蘾	432
蚀	977
蚁	953
蚂	554
蚃	305
蚄	295
蚅	299
蚆	378
蚇	290
蚈	299
蚉	326
蚊	1462
蚋	545
蚌	776
蚍	521
蚎	328
蚏	372
蚐	331
蚑	334
蚒	239
蚓	586
蚔	300
蚕	993
蚖	366
蚗	336
蚘	339
蚙	225
蚚	364
蚛	351
蚜	670
蚝	1211
蚞	279
蚟	349
蚠	256
蚡	435
蚢	245
蚣	544
蚤	628
蚥	276
蚦	348
蚧	606
蚨	579
蚩	593
蚪	575
蚫	241
蚬	615
蚭	241
蚮	314
蚯	532
蚰	545
蚱	541
蚲	233
蚳	336
蚴	608
蚵	560
蚶	562
蚷	426
蚸	206
蚹	264
蚺	521
蚻	250
蚼	252
蚽	253
蚾	317
蚿	394
蜀	1206
蜁	242
蜂	1161
蜃	681
蜄	226
蜅	250
蜇	630
蜈	629
蜉	420
蜊	421
蜋	314
蜌	262
蜍	398
蜎	369
蜏	166
蜐	233
蜑	435
蜒	570
蜓	592
蜔	236
蜕	689
蜖	220
蜗	692
蜘	553
蜙	228
蜚	544
蜛	290
蜜	1632
蜝	225
蜞	494
蜟	245
蜠	241
蜡	1713
蜢	448
蜣	360
蜤	256
蜥	624
蜦	233
蜧	247
蜨	295
蜩	488
蜪	279
蜫	231
蜬	235
蜭	193
蜮	447
蜯	406
蜰	331
蜱	566
蜲	239
蜳	254
蜴	454
蜵	203
蜶	257
蜷	699
蜸	221
蜹	280
蜺	103
蜻	509
蜼	314
蜽	263
蜾	431
蜿	538
螀	281
螁	288
螂	517
螃	473
螅	605
螆	289
螇	244
螈	474
螉	260
螊	171
螋	322
螌	307
融	1898
螎	273
螏	260
螐	247
螑	267
螒	308
螓	502
螔	227
螕	251
螖	312
螗	375
螘	370
螙	208
螚	596
螛	255
螜	266
螝	359
螟	624
螠	345
螡	362
螣	483
螤	287
螥	259
螨	752
螪	251
螫	529
螬	348
螭	617
螯	636
螰	268
螱	270
螲	251
螳	545
螴	242
螵	382
螶	222
螷	217
螸	211
螹	237
螺	1013
螼	205
螽	441
螾	314
蠂	340
蠃	510
蠄	360
蠇	200
蠈	349
蠉	286
蠊	581
蠋	383
蠌	204
蠎	303
蠏	319
蠒	237
蠓	575
蠕	530
蠖	571
蠗	189
蠘	224
蠚	263
蠛	571
蠜	216
蠝	245
蠞	216
蠠	285
蠡	664
蠢	1349
蠤	193
蠥	303
蠧	358
蠩	255
蠪	337
蠫	284
蠬	298
蠭	287
蠮	270
蠯	265
蠰	301
蠲	554
蠳	267
蠵	369
蠷	219
蠸	293
蠹	656
蠺	306
蠼	549
蠽	274
蠿	232
袀	278
袁	3035
袂	668
袃	222
袄	943
袅	1109
袆	458
袈	494
袉	276
袊	321
袋	2474
袌	282
袍	1025
袎	209
袏	562
袐	333
袑	306
袒	609
袓	433
袔	420
袕	246
袖	1355
袗	400
袘	424
袙	482
袚	363
袛	450
袜	1070
袝	344
袟	326
袠	370
袡	273
袢	599
袣	382
袤	458
袥	313
袦	402
袧	372
袨	392
袩	396
袪	68
被	138923
袬	207
袭	1226
袮	735
袯	296
袱	490
袲	270
袳	324
袴	442
袵	326
袶	297
袷	565
袸	314
袹	327
袺	323
袻	341
袼	519
袽	404
袾	326
袿	316
褀	428
褁	429
褂	738
褃	399
褄	275
褅	238
褆	538
褈	415
褉	629
褊	440
褋	621
褍	513
褏	438
褐	883
褑	461
褒	814
褓	447
褔	593
褕	451
褖	394
褗	443
褙	459
褚	895
褛	528
褜	445
褝	369
褞	367
褟	504
褠	284
褡	557
褢	340
褣	341
褤	310
褥	574
褦	484
褧	353
褨	366
褩	399
褪	906
褫	451
褬	445
褭	350
褮	352
褯	315
褰	601
褱	333
褴	450
褵	374
褶	732
褷	317
褹	269
褺	251
褼	274
褽	262
褾	317
褿	244
要	397297
覂	309
覃	1025
覅	400
覆	2340
覇	469
覉	237
覊	336
覌	431
覍	362
覐	230
覑	449
覒	216
覔	272
覕	234
覗	374
覙	252
覚	588
覜	368
覝	245
覞	330
覟	228
覠	338
覢	191
覣	304
覤	304
覧	472
覨	241
覩	384
覫	286
覭	290
覮	261
覰	251
覱	256
観	516
覴	303
覵	286
覶	291
覻	260
覾	240
言	5336
訄	345
訅	174
訆	505
訇	471
訉	397
訋	306
訍	279
訏	433
訔	250
訙	248
訚	395
訠	248
訡	518
訤	330
訦	362
訧	368
訫	659
訬	398
訮	319
訯	248
訰	245
訲	268
訳	513
訵	224
訷	433
訸	416
訹	307
訽	317
訾	595
訿	288
誀	367
誁	307
誃	515
誈	210
誉	1054
誊	553
誎	353
誏	411
誐	574
誓	1162
誔	367
誖	309
誗	303
誙	230
誛	250
誜	337
誝	241
誟	306
誢	311
誧	303
誩	484
読	544
誯	338
誱	281
誵	256
誸	451
誻	285
誽	375
謇	577
退	8214
謈	232
送	20106
适	2287
逃	2923
謋	297
逄	597
謌	499
逅	597
謍	273
逆	1737
逇	317
逈	326
选	14623
謑	314
逊	1086
謒	208
逋	562
謓	480
逌	329
逍	810
謕	221
逎	267
透	2585
逐	1531
謘	207
逑	606
递	1704
逓	240
途	1300
謜	436
逖	577
謞	235
逗	2535
謟	298
逘	226
通	9293
謢	371
逛	4309
謣	370
逜	424
謤	333
逝	1261
謥	250
逞	755
謦	511
速	2635
謧	413
造	5633
逡	529
謩	301
逢	1828
謪	280
逤	290
逥	412
逦	562
謮	248
逧	321
逨	467
謰	278
逩	391
逪	209
謲	276
逫	261
逬	302
謴	218
逭	503
謵	371
逮	1078
謶	314
逯	637
謷	299
逰	388
謺	266
逳	322
謻	262
逴	344
逵	704
謽	227
逶	532
逷	307
謿	510
逸	2074
逹	462
逺	596
逻	607
逼	4063
逽	303
逾	2196
逿	296
讁	345
讂	183
讃	428
讄	212
讆	320
讇	221
邀	1669
讈	221
讉	460
邂	504
邃	561
邅	386
讍	271
邆	300
邈	665
讐	374
邉	532
讑	213
邋	576
邌	390
讔	311
邍	309
邎	339
讗	247
讘	380
邑	984
讙	366
邒	238
邓	3439
讛	273
邔	272
邕	650
讝	229
邖	285
邗	482
讟	346
邘	363
讠	501
邙	549
计	3372
邚	280
订	4418
邛	553
讣	556
认	3231
邝	792
讥	678
邞	231
讦	492
邟	251
讧	393
邠	474
讨	1842
邡	465
让	99107
邢	1414
讪	648
那	270779
讫	659
邤	348
邥	322
训	2951
邦	2491
议	1406
邧	281
讯	3117
邨	565
记	7304
邩	294
讱	329
邪	2193
讲	23574
邫	197
讳	765
邬	875
讴	521
邭	295
讵	623
邮	1627
讶	621
邯	620
讷	756
邰	664
许	6018
邱	2210
讹	663
邲	349
论	7224
邳	543
讻	309
邴	541
讼	727
邵	1852
讽	700
邶	493
设	4679
邷	207
访	1924
邸	809
邹	2109
邺	637
邻	1331
邼	193
邽	433
邾	552
邿	290
谀	641
谁	54727
谂	956
调	7531
谄	614
谅	773
谆	553
谇	584
鄀	401
谈	14432
鄁	291
谉	250
鄂	1300
谊	897
鄃	319
谋	1861
鄄	610
谌	736
鄅	278
谍	772
谎	854
鄇	276
谏	853
鄈	212
谐	856
谑	667
鄊	235
谒	718
鄋	259
谓	1531
鄌	320
谔	628
鄍	273
谕	753
鄎	253
谖	632
鄏	308
谗	717
鄐	278
鄑	257
谙	699
谚	630
鄓	191
谛	906
谜	1315
鄕	359
谝	680
谞	390
鄗	359
谟	701
鄘	402
谠	590
鄙	715
谡	618
鄚	377
谢	7405
鄛	265
谣	835
鄜	455
谤	639
鄝	310
谥	1103
鄞	564
谦	1326
谧	669
鄠	393
谨	1119
鄡	269
谩	659
鄢	715
谪	600
鄣	608
谫	407
鄤	314
谬	752
鄥	204
谭	2581
鄦	318
谮	539
谯	625
鄨	276
谰	633
鄩	404
谱	1725
鄪	262
谲	565
鄫	393
谳	487
鄬	351
谴	664
谵	433
鄮	381
谶	606
鄯	516
谷	4186
谸	231
鄱	536
谹	319
谺	339
谻	415
谼	338
鄵	235
谽	314
谾	221
鄷	309
谿	380
鄸	311
鄹	571
鄻	135
鄼	200
鄽	255
鄾	276
鄿	212
貀	210
貁	201
貂	773
貃	234
貄	210
貅	466
貆	279
貇	382
醀	194
貈	283
醁	369
貉	623
醂	318
貊	481
貋	225
醄	310
貌	1102
醅	524
貎	389
醇	1217
貏	215
醈	246
貐	400
醉	3307
貑	392
醊	295
貒	307
醋	1840
醌	570
貔	438
醍	509
貕	198
醎	302
貖	242
醏	239
醐	399
貘	543
醑	412
醒	4322
貚	193
醓	287
貛	250
醔	286
貜	236
醕	285
醗	240
醘	293
醙	268
醚	784
醛	793
貣	282
貤	314
醝	268
貥	233
貦	368
醠	312
醡	364
醢	522
醤	386
醥	236
貭	417
醦	245
貮	394
醧	327
醨	360
醩	327
貱	268
醪	584
醭	569
貵	236
醮	580
醯	803
醰	301
貹	443
醲	329
醳	267
醴	587
醵	513
貾	198
醷	268
醸	357
醹	234
醺	544
醻	352
醼	260
醽	365
醾	384
醿	433
贀	301
贁	457
贂	375
贆	218
鈂	265
贎	275
鈊	653
贒	312
鈌	278
贕	299
鈏	413
贙	287
鈓	334
贝	2895
贞	1393
负	3705
鈘	180
贠	483
鈙	250
贡	1079
鈚	368
财	2745
责	1456
鈜	324
贤	2526
鈝	242
败	2295
账	1552
鈟	249
货	8614
质	2738
贩	1025
鈢	309
贪	1793
贫	1354
鈤	669
贬	965
购	2851
贮	822
贯	1124
贰	1150
鈩	380
贱	2799
贲	655
贳	457
鈬	261
贴	11493
鈭	396
贵	14841
贶	439
贷	2020
贸	1012
鈱	301
费	11030
贺	2363
贻	776
贼	4785
鈵	271
贽	502
鈶	324
贾	2679
贿	643
鈻	406
鈼	421
趀	222
趁	2468
趂	323
趃	265
趄	461
超	10783
趆	295
趇	244
趈	238
趉	504
越	15072
趋	1377
銄	469
趌	300
趍	289
銆	697
趎	311
銇	472
趏	254
趐	408
銉	406
趑	380
趒	249
銋	318
趓	236
銌	310
趔	470
銎	532
趖	304
趗	226
銐	260
趘	186
銒	243
趚	356
趛	188
銔	188
趜	261
銕	427
趝	143
趞	315
銗	446
趟	2339
趠	442
銙	322
趡	291
趢	197
趣	1404
趤	250
銝	271
趥	230
銞	210
趦	241
銟	209
趧	405
銡	288
趩	298
銢	196
趪	240
趫	450
銤	393
趬	278
趭	269
趮	298
銧	451
趯	400
趱	439
足	4333
趴	1455
銭	506
趵	542
銮	681
趶	235
趷	263
銰	313
趸	578
趹	240
銲	246
趺	621
趻	240
銴	289
趼	494
銵	222
趽	325
趾	817
趿	585
銸	249
銺	213
銽	236
銾	243
銿	275
踀	272
踁	257
踂	168
踃	239
踄	436
踅	546
踆	312
踇	365
踈	339
踉	608
踊	1068
錃	237
踋	416
踌	487
錅	192
踍	176
踏	1608
錉	168
踑	307
錊	309
踒	271
錋	407
踓	204
錌	325
踔	573
錍	372
踕	223
錎	276
踖	326
踗	199
踘	335
錑	468
踙	174
踚	204
錓	256
踛	324
錔	290
踜	222
踝	697
錖	200
踞	616
錗	258
踟	393
踠	313
踡	373
踢	4524
踣	406
踤	281
踥	235
錞	379
踦	331
踧	330
踨	307
踩	4296
踪	1132
錣	257
踫	146
踬	437
踮	719
錧	417
踯	430
踱	771
錪	364
踲	226
踳	271
錬	470
錭	318
踵	604
踶	305
踷	167
錰	212
踸	247
錱	344
踹	1285
踺	407
踻	267
錴	204
踼	338
錵	565
踽	403
踾	326
錷	319
踿	188
錹	260
錺	371
錻	288
錾	601
躁	841
躃	275
躄	402
躅	456
躆	292
躇	469
鎀	371
躈	266
鎁	312
鎃	319
躌	460
躏	404
躐	379
鎉	302
鎋	302
躔	457
鎎	221
躖	251
鎏	606
躗	227
鎐	352
鎑	236
躙	307
鎒	231
鎓	396
躛	191
躜	401
鎕	401
躞	425
躟	281
躠	297
躢	221
躣	308
鎜	299
躤	215
鎟	336
躧	286
鎠	215
躨	238
躩	265
身	6688
鎤	226
躬	825
鎥	183
躭	312
躯	802
鎨	190
躰	473
躱	497
躲	2994
鎫	331
躳	225
躴	241
躶	301
躷	230
躸	225
鎱	373
躹	326
躺	2234
鎴	612
躽	248
躾	326
躿	257
鎹	476
鎻	477
輀	315
輁	327
輂	373
輆	271
鐀	227
鐁	342
鐂	221
輌	331
鐅	209
輍	200
鐆	256
輎	238
輏	215
輐	388
鐉	25
輑	320
鐊	308
鐌	401
輘	286
鐑	466
輙	319
輚	259
鐕	355
鐖	494
鐗	695
輠	408
輡	214
鐚	403
鐛	309
輣	381
鐜	500
輤	273
鐞	474
鐟	406
輧	317
鐡	444
輫	350
輭	266
輰	245
鐩	516
輱	239
輲	283
鐬	298
輴	338
鐭	453
輵	324
輶	403
鐰	297
鐱	265
輹	310
輺	218
鐴	390
輽	167
鐷	380
鐹	580
鐻	338
鐾	540
辀	372
辁	395
辂	524
较	8349
辄	711
辅	1319
辆	2649
辇	645
钀	446
辈	1168
辉	3105
辊	919
钃	379
辋	444
钄	332
辌	308
钅	580
辍	652
钆	528
辎	419
钇	598
辏	552
针	3561
辐	676
钉	1422
辑	1288
钊	855
辒	616
钋	530
输	6108
钌	628
辔	606
钍	579
辕	628
钎	617
辖	936
钏	629
辗	640
钐	540
辘	508
钑	342
辙	809
钒	834
辚	420
钓	1617
辛	2162
钔	577
辜	919
钕	731
辝	246
钖	471
辞	1814
钗	875
辟	1647
钘	380
辠	288
钙	1954
辡	242
钚	693
辢	356
钛	1176
辣	2401
辤	480
钝	900
辥	276
钞	915
钟	6083
辧	377
钠	1341
辨	1215
钡	760
辩	1294
钢	3304
钣	613
辫	776
钤	624
辬	411
钥	1287
钦	1384
钧	1219
钨	841
辰	1608
钩	1831
辱	956
钪	612
钫	1008
辳	244
钬	711
辴	250
钭	573
辵	528
钮	1887
辶	551
钯	664
辷	696
钰	1085
辸	247
钱	56657
边	15276
钲	562
辺	532
钳	910
辻	534
钴	801
込	561
辽	1280
钵	1419
钶	547
达	11227
钷	396
辿	431
钸	530
钹	554
钺	653
钻	3091
钼	836
钽	657
钾	1213
钿	662
销	1671
锁	3955
锂	877
锃	451
锄	778
锅	2726
锆	705
锇	591
锈	1516
锉	667
锊	509
锋	2350
锌	1515
锍	528
锎	536
锏	521
锐	1473
锑	693
锒	549
锓	563
锔	561
锕	802
锖	527
锗	700
锘	575
错	23056
锚	814
锛	739
锜	519
锝	759
锞	537
锟	715
锠	374
锡	1875
锢	554
锣	797
锤	1983
锥	926
锦	2466
锧	291
锩	567
锪	547
锫	498
锬	526
锭	1013
键	4165
锯	931
锰	922
锱	562
锲	699
锳	401
锴	632
锵	617
锶	657
锷	711
锸	553
锹	656
锻	813
锼	529
锽	384
锾	508
锿	498
閁	456
閄	420
閅	565
閇	356
閊	359
閕	202
閖	407
閙	579
閚	279
閛	255
閜	293
閟	420
閠	317
関	661
閦	409
閧	297
閮	500
閯	279
閰	453
閳	313
閴	290
閷	355
閸	376
閺	453
阀	1357
阁	2217
阂	582
阃	625
阄	563
阅	1419
阆	600
阇	556
阈	637
阉	823
阊	564
阋	603
阌	596
阍	582
阎	1366
阏	583
阐	640
阑	959
阒	623
阓	342
阔	1232
阕	670
阖	669
阗	577
阘	310
阙	925
阚	720
阛	339
阜	939
阝	534
阞	315
队	11299
阠	244
阡	580
阢	376
阣	450
阤	291
阥	225
阦	184
阧	281
阨	394
阩	277
阪	908
阫	254
阬	370
阭	301
阮	1423
阯	453
阰	301
阱	573
防	5330
阳	6876
阴	3030
阵	2624
阶	1352
阷	250
阸	282
阹	355
阺	266
阻	1386
阼	464
阽	370
阾	302
阿	16273
隀	236
隁	173
隂	527
隃	314
隅	799
隆	2287
隇	263
隈	526
隋	1052
隌	327
隍	509
随	6606
隐	2076
隑	263
隒	321
隓	269
隔	2657
隖	265
隗	586
隘	666
隙	836
隚	297
障	948
隝	279
隞	299
隟	258
隠	526
隡	281
隢	332
隣	460
隤	232
隥	295
隦	216
隧	630
隩	476
隫	293
隬	452
隭	216
隮	320
隰	523
隲	276
隳	559
隵	276
隶	1062
隷	410
隹	589
隺	280
隼	728
隽	931
难	16589
隿	256
需	7257
霁	791
霂	443
霃	400
霄	948
霅	385
霆	992
震	2351
霈	611
霉	1221
霊	524
霋	260
霌	360
霍	1825
霎	537
霏	781
霐	303
霒	331
霓	785
霔	263
霕	304
霖	1494
霗	414
霘	286
霙	412
霚	330
霛	416
霜	2441
霝	345
霞	2014
霟	302
霠	319
霡	361
霤	177
霥	310
霦	346
霨	322
霩	272
霪	460
霫	349
霬	311
霭	677
霮	249
霯	233
霰	612
霱	292
露	4098
霳	317
霴	250
霵	218
霶	227
霷	210
霸	1572
霹	544
霺	409
霾	668
霿	309
鞀	583
鞁	381
鞂	221
鞃	224
鞄	364
鞅	606
鞆	263
鞇	217
鞈	278
鞉	271
鞊	237
鞋	4231
鞌	314
鞍	1249
鞎	452
鞐	416
鞑	628
鞒	571
鞓	390
鞔	532
鞕	387
鞖	395
鞗	392
鞘	839
鞙	332
鞚	477
鞛	416
鞜	273
鞞	483
鞟	296
鞠	906
鞡	411
鞢	323
鞣	586
鞤	447
鞥	655
鞧	305
鞨	473
鞩	198
鞪	197
鞫	562
鞬	381
鞭	1226
鞮	441
鞯	621
鞰	269
鞱	215
鞲	535
鞳	325
鞴	554
鞵	327
鞶	361
鞷	263
鞸	265
鞹	260
鞺	275
鞻	253
鞼	251
鞿	301
頀	272
頄	365
頉	329
頋	406
頔	435
頕	236
頖	488
頙	273
頚	296
頛	249
頝	211
頞	388
頟	342
頠	404
頢	240
頣	365
頥	286
頧	214
頨	270
頩	425
頪	287
頬	406
頯	236
頱	211
頳	266
頶	180
頺	349
頼	486
頾	228
頿	237
颀	588
颁	827
颂	1233
颃	380
预	2110
颅	752
领	4905
颇	1849
颈	1554
颉	713
颊	822
颋	432
颌	731
颍	722
颎	445
颏	615
颐	1095
频	1587
颒	280
颓	762
颔	549
颕	375
颖	1752
颗	2071
题	5336
颙	587
颚	676
颛	640
颜	2461
额	12881
颞	674
颟	396
颠	1461
颡	535
颢	646
颣	415
颤	1129
颥	308
颦	711
颧	587
颩	537
颪	251
颫	227
颬	228
颲	349
颵	353
颹	253
颽	322
颿	337
餀	372
餁	304
餂	354
餆	282
餇	348
餋	280
餍	586
餐	2071
餙	383
餝	255
餟	267
餠	415
餢	253
餣	240
餤	398
餥	399
餩	305
餮	549
餯	203
餰	173
餲	317
餴	213
餹	544
餻	367
餽	43
馁	594
馂	354
馃	450
馄	556
馅	1166
馆	3251
馇	520
馈	711
馉	302
馊	701
馋	1023
馌	291
馍	827
馎	323
馏	557
馐	644
馑	565
馒	556
馓	532
馔	621
馕	641
首	5267
馗	632
馘	529
香	7072
馚	341
馛	279
馜	305
馝	328
馞	298
馟	191
馠	326
馡	375
馢	243
馣	252
馤	237
馥	739
馦	242
馧	261
馨	2280
馩	203
馪	248
馫	408
馰	317
馲	257
馵	279
馶	303
馷	203
馸	265
馺	309
馻	303
馽	233
馾	201
馿	443
騀	439
騆	298
騇	324
騈	244
騋	374
騐	287
騑	413
騒	469
験	560
騕	529
騗	420
騘	243
騛	372
騞	295
騡	214
騢	244
騣	170
騥	214
騦	270
騨	333
騩	439
騬	307
騯	221
騲	413
騳	287
騹	213
騺	248
騽	305
騿	224
骀	486
骁	714
骂	10099
骃	408
骄	884
骅	713
骆	1229
骇	791
骈	589
骉	445
骊	717
骋	726
验	1465
骍	375
骎	427
骏	1223
骐	731
骑	3144
骒	391
骓	534
骔	301
骕	383
骖	496
骗	6061
骘	470
骙	341
骚	1735
骛	618
骜	563
骝	519
骞	764
骟	506
骠	567
骡	666
骢	574
骣	321
骤	836
骥	800
骦	352
骧	565
骨	3157
骩	316
骪	179
骫	270
骬	223
